Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	Citation	Created in	deprecation_candidate	deprecation_comment	Documentation	Example	File extension	has format	has function	has identifier	has input	has output	has topic	hasHumanReadableId	http://data.bioontology.org/metadata/prefixIRI	http://edamontology.org/comment_handle	http://edamontology.org/next_id	http://purl.obolibrary.org/obo/date	http://purl.obolibrary.org/obo/edam#data	http://purl.obolibrary.org/obo/edam#edam	http://purl.obolibrary.org/obo/edam#events	http://purl.obolibrary.org/obo/edam#formats	http://purl.obolibrary.org/obo/edam#identifiers	http://purl.obolibrary.org/obo/edam#obsolete	http://purl.obolibrary.org/obo/edam#operations	http://purl.obolibrary.org/obo/edam#placeholder	http://purl.obolibrary.org/obo/edam#topics	http://purl.obolibrary.org/obo/idspace	http://purl.obolibrary.org/obo/is_anti_symmetric	http://purl.obolibrary.org/obo/is_metadata_tag	http://purl.obolibrary.org/obo/is_reflexive	http://purl.obolibrary.org/obo/is_symmetric	http://purl.obolibrary.org/obo/namespace	http://purl.obolibrary.org/obo/remark	http://purl.obolibrary.org/obo/transitive_over	http://purl.org/dc/elements/1.1/contributor	http://purl.org/dc/elements/1.1/creator	http://purl.org/dc/elements/1.1/format	http://purl.org/dc/elements/1.1/title	http://usefulinc.com/ns/doap#Version	http://www.geneontology.org/formats/oboInOwl#comment	http://www.geneontology.org/formats/oboInOwl#consider	http://www.geneontology.org/formats/oboInOwl#hasAlternativeId	http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym	http://www.geneontology.org/formats/oboInOwl#hasDbXRef	http://www.geneontology.org/formats/oboInOwl#hasDbXref	http://www.geneontology.org/formats/oboInOwl#hasDefinition	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym	http://www.geneontology.org/formats/oboInOwl#hasHumanReadableId	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym	http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym	http://www.geneontology.org/formats/oboInOwl#hasSubset	http://www.geneontology.org/formats/oboInOwl#inSubset	http://www.geneontology.org/formats/oboInOwl#isCyclic	http://www.geneontology.org/formats/oboInOwl#replacedBy	http://www.geneontology.org/formats/oboInOwl#savedBy	http://www.geneontology.org/formats/oboInOwl#SubsetProperty	http://xmlns.com/foaf/0.1/page	Information standard	is format of	is function of	is identifier of	is input of	is output of	is topic of	isdebtag	Media type	notRecommendedForAnnotation	Obsolete since	Old parent	Old related	Ontology used	Organisation	refactor_candidate	refactor_comment	Regular expression	Repository	thematic_editor
http://edamontology.org/operation_2497	Pathway or network analysis		"Generate, process or analyse a biological pathway or network."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier		"Notions of pathway and network were mixed up, EDAM 1.24 disentangles them."											operation_2497																											http://edamontology.org/operation_3928|http://edamontology.org/operation_3927					"Generate, process or analyse a biological pathway or network."						http://purl.obolibrary.org/obo/edam#obsolete																1.24									
http://edamontology.org/operation_2498	Sequencing-based expression profile data analysis		"Analyse SAGE, MPSS or SBS experimental data, typically to identify or quantify mRNA transcripts."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2498																											http://edamontology.org/operation_2495					"Analyse SAGE, MPSS or SBS experimental data, typically to identify or quantify mRNA transcripts."						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/operation_2499	Splicing analysis	Splicing model analysis	"Predict, analyse, characterize or model splice sites, splicing events and so on, typically by comparing multiple nucleic acid sequences."	FALSE			http://edamontology.org/operation_2426|http://edamontology.org/operation_2423|http://edamontology.org/operation_2454		beta12orEarlier													operation_2499																																"Predict, analyse, characterize or model splice sites, splicing events and so on, typically by comparing multiple nucleic acid sequences."	Splicing model analysis					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2500	Microarray raw data analysis		Analyse raw microarray data.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2500																											http://edamontology.org/operation_2495					Analyse raw microarray data.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/operation_2501	Nucleic acid analysis		Process (read and / or write) nucleic acid sequence or structural data.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2501																											http://edamontology.org/operation_2478|http://edamontology.org/operation_2481					Process (read and / or write) nucleic acid sequence or structural data.						http://purl.obolibrary.org/obo/edam#obsolete																1.19	http://edamontology.org/operation_2945								
http://edamontology.org/operation_2502	Protein analysis		Process (read and / or write) protein sequence or structural data.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2502																											http://edamontology.org/operation_2406|http://edamontology.org/operation_2479					Process (read and / or write) protein sequence or structural data.						http://purl.obolibrary.org/obo/edam#obsolete																1.19	http://edamontology.org/operation_2945								
http://edamontology.org/operation_2503	Sequence data processing		Process (read and / or write) molecular sequence data.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2503																																Process (read and / or write) molecular sequence data.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2403														beta13									
http://edamontology.org/operation_2504	Structural data processing		Process (read and / or write) molecular structural data.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2504																											http://edamontology.org/operation_2480					Process (read and / or write) molecular structural data.						http://purl.obolibrary.org/obo/edam#obsolete																beta13									
http://edamontology.org/operation_2505	Text processing		Process (read and / or write) text.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2505																											http://edamontology.org/operation_3778|http://edamontology.org/operation_0306					Process (read and / or write) text.						http://purl.obolibrary.org/obo/edam#obsolete																1.6									
http://edamontology.org/operation_2506	Protein sequence alignment analysis		"Analyse a protein sequence alignment, typically to detect features or make predictions."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2506																																"Analyse a protein sequence alignment, typically to detect features or make predictions."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2479														1.18	http://edamontology.org/operation_3023|http://edamontology.org/operation_0258|http://edamontology.org/operation_2502								
http://edamontology.org/operation_2507	Nucleic acid sequence alignment analysis		"Analyse a protein sequence alignment, typically to detect features or make predictions."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2507																																"Analyse a protein sequence alignment, typically to detect features or make predictions."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2478														1.18	http://edamontology.org/operation_3024|http://edamontology.org/operation_0258|http://edamontology.org/operation_2501								
http://edamontology.org/operation_2508	Nucleic acid sequence comparison		Compare two or more nucleic acid sequences.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2508																																Compare two or more nucleic acid sequences.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2451														1.18	http://edamontology.org/operation_2998|http://edamontology.org/operation_2451|http://edamontology.org/operation_2478								
http://edamontology.org/operation_2509	Protein sequence comparison		Compare two or more protein sequences.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2509																																Compare two or more protein sequences.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2451														1.18	http://edamontology.org/operation_2451								
http://edamontology.org/operation_2510	DNA back-translation		Back-translate a protein sequence into DNA.	FALSE			http://edamontology.org/operation_0233		beta12orEarlier													operation_2510																																Back-translate a protein sequence into DNA.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2511	Sequence editing (nucleic acid)		"Edit or change a nucleic acid sequence, either randomly or specifically."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2511																																"Edit or change a nucleic acid sequence, either randomly or specifically."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0231														1.8									
http://edamontology.org/operation_2512	Sequence editing (protein)		"Edit or change a protein sequence, either randomly or specifically."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2512																																"Edit or change a protein sequence, either randomly or specifically."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0231														1.8									
http://edamontology.org/operation_2513	Sequence generation (nucleic acid)		Generate a nucleic acid sequence by some means.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2513																																Generate a nucleic acid sequence by some means.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0230														1.22	http://edamontology.org/operation_0230								
http://edamontology.org/operation_2514	Sequence generation (protein)		Generate a protein sequence by some means.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2514																																Generate a protein sequence by some means.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0230														1.22	http://edamontology.org/operation_0230								
http://edamontology.org/operation_2515	Nucleic acid sequence visualisation		"Visualise, format or render a nucleic acid sequence.|Various nucleic acid sequence analysis methods might generate a sequence rendering but are not (for brevity) listed under here."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2515																																"Visualise, format or render a nucleic acid sequence."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0564														1.8									
http://edamontology.org/operation_2516	Protein sequence visualisation		"Visualise, format or render a protein sequence.|Various protein sequence analysis methods might generate a sequence rendering but are not (for brevity) listed under here."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2516																																"Visualise, format or render a protein sequence."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0564														1.8									
http://edamontology.org/operation_2518	Nucleic acid structure comparison	Structure comparison (nucleic acid)	Compare nucleic acid tertiary structures.	FALSE			http://edamontology.org/operation_2998|http://edamontology.org/operation_2481|http://edamontology.org/operation_2483		beta12orEarlier													operation_2518																																Compare nucleic acid tertiary structures.	Structure comparison (nucleic acid)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2519	Structure processing (nucleic acid)		Process (read and / or write) nucleic acid tertiary structure data.|http://edamontology.org/operation_2481	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2519																																Process (read and / or write) nucleic acid tertiary structure data.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2480														1.6									
http://edamontology.org/operation_2520	DNA mapping		Generate a map of a DNA sequence annotated with positional or non-positional features of some type.	FALSE			http://edamontology.org/operation_2429		beta12orEarlier													operation_2520																																Generate a map of a DNA sequence annotated with positional or non-positional features of some type.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2521	Map data processing		Process (read and / or write) a DNA map of some type.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2521																											http://edamontology.org/operation_2520					Process (read and / or write) a DNA map of some type.						http://purl.obolibrary.org/obo/edam#obsolete																1.6									
http://edamontology.org/operation_2574	Protein hydropathy calculation		"Analyse the hydrophobic, hydrophilic or charge properties of a protein (from analysis of sequence or structural information)."	FALSE			http://edamontology.org/operation_0250		beta12orEarlier													operation_2574																																"Analyse the hydrophobic, hydrophilic or charge properties of a protein (from analysis of sequence or structural information)."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2575	Binding site prediction	Protein binding site prediction|Protein binding site detection	"Identify or predict catalytic residues, active sites or other ligand-binding sites in protein sequences or structures."	FALSE			http://edamontology.org/operation_1777|http://edamontology.org/operation_3092		beta12orEarlier													operation_2575																																"Identify or predict catalytic residues, active sites or other ligand-binding sites in protein sequences or structures."	Protein binding site prediction|Protein binding site detection					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2844	Structure clustering	Structural clustering	"Build clusters of similar structures, typically using scores from structural alignment methods."	FALSE			http://edamontology.org/operation_3432		beta12orEarlier													operation_2844																																"Build clusters of similar structures, typically using scores from structural alignment methods."	Structural clustering					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2871	Sequence tagged site (STS) mapping	Sequence mapping	"Generate a physical DNA map (sequence map) from analysis of sequence tagged sites (STS).|An STS is a short subsequence of known sequence and location that occurs only once in the chromosome or genome that is being mapped. Sources of STSs include 1. expressed sequence tags (ESTs), simple sequence length polymorphisms (SSLPs), and random genomic sequences from cloned genomic DNA or database sequences."	FALSE			http://edamontology.org/operation_2944		beta12orEarlier													operation_2871																																Generate a physical DNA map (sequence map) from analysis of sequence tagged sites (STS).	Sequence mapping					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2928	Alignment	Alignment construction|Alignment generation	"Compare two or more entities, typically the sequence or structure (or derivatives) of macromolecules, to identify equivalent subunits."	FALSE			http://edamontology.org/operation_0004|http://edamontology.org/operation_3429		beta12orEarlier													operation_2928																																"Compare two or more entities, typically the sequence or structure (or derivatives) of macromolecules, to identify equivalent subunits."	Alignment construction|Alignment generation					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations															TRUE										
http://edamontology.org/operation_2929	Protein fragment weight comparison	Protein fingerprinting|PMF|Peptide mass fingerprinting	Calculate the molecular weight of a protein (or fragments) and compare it to another protein or reference data. Generally used for protein identification.	FALSE			http://edamontology.org/operation_2930|http://edamontology.org/operation_0398		beta12orEarlier													operation_2929																																Calculate the molecular weight of a protein (or fragments) and compare it to another protein or reference data. Generally used for protein identification.	Protein fingerprinting|PMF|Peptide mass fingerprinting					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2930	Protein property comparison		Compare the physicochemical properties of two or more proteins (or reference data).	FALSE			http://edamontology.org/operation_2997		beta12orEarlier													operation_2930																																Compare the physicochemical properties of two or more proteins (or reference data).						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2931	Secondary structure comparison		Compare two or more molecular secondary structures.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2931																											http://edamontology.org/operation_2518|http://edamontology.org/operation_2487					Compare two or more molecular secondary structures.						http://purl.obolibrary.org/obo/edam#obsolete																1.18	http://edamontology.org/operation_2424								
http://edamontology.org/operation_2932	Hopp and Woods plotting		Generate a Hopp and Woods plot of antigenicity of a protein.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2932																																Generate a Hopp and Woods plot of antigenicity of a protein.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0252														1.12									
http://edamontology.org/operation_2934	Cluster textual view generation		"Generate a view of clustered quantitative data, annotated with textual information."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2934																																"Generate a view of clustered quantitative data, annotated with textual information."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2938														1.19	http://edamontology.org/operation_0337								
http://edamontology.org/operation_2935	Clustering profile plotting	Clustered quantitative data rendering|Wave graph plotting|Clustered quantitative data plotting|Microarray wave graph rendering|Microarray wave graph plotting|Microarray cluster temporal graph rendering	"Visualise clustered quantitative data as set of different profiles, where each profile is plotted versus different entities or samples on the X-axis."	FALSE			http://edamontology.org/operation_0571		beta12orEarlier													operation_2935																										"In the case of microarray data, visualise clustered gene expression data as a set of profiles, where each profile shows the gene expression values of a cluster across samples on the X-axis."						"Visualise clustered quantitative data as set of different profiles, where each profile is plotted versus different entities or samples on the X-axis."	Clustered quantitative data rendering|Wave graph plotting|Clustered quantitative data plotting		Microarray wave graph rendering|Microarray wave graph plotting|Microarray cluster temporal graph rendering			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2936	Dendrograph plotting		"Generate a dendrograph of raw, preprocessed or clustered expression (e.g. microarray) data."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2936																																"Generate a dendrograph of raw, preprocessed or clustered expression (e.g. microarray) data."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2938														1.19	http://edamontology.org/operation_0571								
http://edamontology.org/operation_2937	Proximity map plotting	Distance matrix rendering|Proximity map rendering|Distance matrix plotting|Distance map rendering|Correlation matrix plotting|Correlation matrix rendering|Microarray distance map rendering|Microarray proximity map plotting|Microarray proximity map rendering	Generate a plot of distances (distance or correlation matrix) between expression values.	FALSE			http://edamontology.org/operation_0571		beta12orEarlier													operation_2937																																Generate a plot of distances (distance or correlation matrix) between expression values.	Distance matrix rendering|Proximity map rendering|Distance matrix plotting|Distance map rendering		Correlation matrix plotting|Correlation matrix rendering|Microarray distance map rendering|Microarray proximity map plotting|Microarray proximity map rendering			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2938	Dendrogram visualisation	Dendrograph visualisation|Dendrogram plotting|Expression data tree or dendrogram rendering|Expression data tree visualisation|Dendrograph plotting|Microarray tree or dendrogram rendering|Microarray checks view rendering|Microarray matrix tree plot rendering|Microarray 2-way dendrogram rendering	Visualise clustered expression data using a tree diagram.	FALSE			http://edamontology.org/operation_0571		beta12orEarlier													operation_2938																																Visualise clustered expression data using a tree diagram.	Dendrograph visualisation|Dendrogram plotting|Expression data tree or dendrogram rendering|Expression data tree visualisation|Dendrograph plotting		Microarray tree or dendrogram rendering|Microarray checks view rendering|Microarray matrix tree plot rendering|Microarray 2-way dendrogram rendering			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2939	Principal component visualisation	PCA plotting|Principal component plotting|Microarray principal component rendering|PCA visualization|Principal modes visualization|Microarray principal component plotting|ED visualization|Essential Dynamics visualization	"Visualize the results of a principal component analysis (orthogonal data transformation).  For example, visualization of the principal components (essential subspace) coming from a Principal Component Analysis (PCA) on the trajectory atomistic coordinates of a molecular structure.|The use of Principal Component Analysis (PCA), a multivariate statistical analysis to obtain collective variables on the atomic positional fluctuations, helps to separate the configurational space in two subspaces: an essential subspace containing relevant motions, and another one containing irrelevant local fluctuations."	FALSE			http://edamontology.org/operation_0337		beta12orEarlier													operation_2939																										"Examples for visualization are the distribution of variance over the components, loading and score plots."						"Visualize the results of a principal component analysis (orthogonal data transformation).  For example, visualization of the principal components (essential subspace) coming from a Principal Component Analysis (PCA) on the trajectory atomistic coordinates of a molecular structure."	PCA plotting|Principal component plotting		Microarray principal component rendering|PCA visualization|Principal modes visualization|Microarray principal component plotting|ED visualization|Essential Dynamics visualization			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2940	Scatter plot plotting	Scatter chart plotting|Microarray scatter plot rendering|Microarray scatter plot plotting	Render a graph in which the values of two variables are plotted along two axes; the pattern of the points reveals any correlation.	FALSE			http://edamontology.org/operation_0337		beta12orEarlier													operation_2940																										Comparison of two sets of quantitative data such as two samples of gene expression values.						Render a graph in which the values of two variables are plotted along two axes; the pattern of the points reveals any correlation.	Scatter chart plotting		Microarray scatter plot rendering|Microarray scatter plot plotting			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2941	Whole microarray graph plotting		Visualise gene expression data where each band (or line graph) corresponds to a sample.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2941																																Visualise gene expression data where each band (or line graph) corresponds to a sample.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0571														1.18	http://edamontology.org/operation_0571								
http://edamontology.org/operation_2942	Treemap visualisation	Treemapping|Expression data tree-map rendering|Microarray tree-map rendering	Visualise gene expression data after hierarchical clustering for representing hierarchical relationships.	FALSE			http://edamontology.org/operation_0571		beta12orEarlier													operation_2942																																Visualise gene expression data after hierarchical clustering for representing hierarchical relationships.	Treemapping|Expression data tree-map rendering		Microarray tree-map rendering			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2943	Box-Whisker plot plotting	Box plot plotting|Microarray Box-Whisker plot plotting	"Generate a box plot, i.e. a depiction of groups of numerical data through their quartiles."	FALSE			http://edamontology.org/operation_0337		beta12orEarlier													operation_2943																										"In the case of micorarray data, visualise raw and pre-processed gene expression data, via a plot showing over- and under-expression along with mean, upper and lower quartiles."						"Generate a box plot, i.e. a depiction of groups of numerical data through their quartiles."	Box plot plotting		Microarray Box-Whisker plot plotting			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2944	Physical mapping	Physical cartography	"Generate a physical (sequence) map of a DNA sequence showing the physical distance (base pairs) between features or landmarks such as restriction sites, cloned DNA fragments, genes and other genetic markers."	FALSE			http://edamontology.org/operation_2520		beta12orEarlier													operation_2944																																"Generate a physical (sequence) map of a DNA sequence showing the physical distance (base pairs) between features or landmarks such as restriction sites, cloned DNA fragments, genes and other genetic markers."	Physical cartography					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2945	Analysis		"Apply analytical methods to existing data of a specific type.|This excludes non-analytical methods that read and write the same basic type of data (for that, see 'Data handling')."	FALSE			http://edamontology.org/operation_0004		beta12orEarlier													operation_2945																																Apply analytical methods to existing data of a specific type.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations															TRUE										
http://edamontology.org/operation_2946	Alignment analysis		Process or analyse an alignment of molecular sequences or structures.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2946																											http://edamontology.org/operation_2928					Process or analyse an alignment of molecular sequences or structures.						http://purl.obolibrary.org/obo/edam#obsolete																1.8									
http://edamontology.org/operation_2947	Article analysis		Analyse a body of scientific text (typically a full text article from a scientific journal.)	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2947																											http://edamontology.org/operation_3778|http://edamontology.org/operation_0306					Analyse a body of scientific text (typically a full text article from a scientific journal.)						http://purl.obolibrary.org/obo/edam#obsolete																1.16									
http://edamontology.org/operation_2948	Molecular interaction analysis		Analyse the interactions of two or more molecules (or parts of molecules) that are known to interact.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2948																											http://edamontology.org/operation_2949					Analyse the interactions of two or more molecules (or parts of molecules) that are known to interact.						http://purl.obolibrary.org/obo/edam#obsolete																beta13									
http://edamontology.org/operation_2949	Protein-protein interaction analysis	Protein interaction analysis|Protein interaction raw data analysis|Protein interaction simulation	Analyse the interactions of proteins with other proteins.	FALSE			http://edamontology.org/operation_1777		beta12orEarlier													operation_2949																										"Includes analysis of raw experimental protein-protein interaction data from for example yeast two-hybrid analysis, protein microarrays, immunoaffinity chromatography followed by mass spectrometry, phage display etc."						Analyse the interactions of proteins with other proteins.	Protein interaction analysis		Protein interaction raw data analysis|Protein interaction simulation			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2950	Residue distance calculation	Residue contact calculation (residue-metal)|WHATIF:SymmetryContact|Residue contact calculation (residue-nucleic acid)|HET group detection|Residue contact calculation (residue-negative ion)|Residue contact calculation (residue-ligand)	"Calculate contacts between residues, or between residues and other groups, in a protein structure, on the basis of distance calculations.|This includes identifying HET groups, which usually correspond to ligands, lipids, but might also (not consistently) include groups that are attached to amino acids. Each HET group is supposed to have a unique three letter code and a unique name which might be given in the output.  It can also include calculation of symmetry contacts, i.e. a contact between two atoms in different asymmetric unit."	FALSE			http://edamontology.org/operation_0248		beta12orEarlier													operation_2950																															WHATIF:HasNegativeIonContacts|WHATIF:ShowProteiNucleicContacts|WHATIF:ShowDrugContacts|WHATIF:HasNucleicContacts|WHATIF:HasMetalContactsPlus|WHATIF:ShowDrugContactsShort|WHATIF: HETGroupNames|WHATIF:HasNegativeIonContactsPlus|WHATIF:ShowLigandContacts|WHATIF:HasMetalContacts	"Calculate contacts between residues, or between residues and other groups, in a protein structure, on the basis of distance calculations."			Residue contact calculation (residue-metal)|WHATIF:SymmetryContact|Residue contact calculation (residue-nucleic acid)|HET group detection|Residue contact calculation (residue-negative ion)|Residue contact calculation (residue-ligand)			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2951	Alignment processing		"Process (read and / or write) an alignment of two or more molecular sequences, structures or derived data."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2951																											http://edamontology.org/operation_0295|http://edamontology.org/operation_0292					"Process (read and / or write) an alignment of two or more molecular sequences, structures or derived data."						http://purl.obolibrary.org/obo/edam#obsolete																1.6									
http://edamontology.org/operation_2952	Structure alignment processing		Process (read and / or write) a molecular tertiary (3D) structure alignment.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2952																											http://edamontology.org/operation_0295					Process (read and / or write) a molecular tertiary (3D) structure alignment.						http://purl.obolibrary.org/obo/edam#obsolete																1.6									
http://edamontology.org/operation_2962	Codon usage bias calculation	Codon usage bias plotting	"Calculate codon usage bias, e.g. generate a codon usage bias plot."	FALSE			http://edamontology.org/operation_0286		beta12orEarlier													operation_2962																																"Calculate codon usage bias, e.g. generate a codon usage bias plot."			Codon usage bias plotting			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2963	Codon usage bias plotting		Generate a codon usage bias plot.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2963																																Generate a codon usage bias plot.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2962														1.22	http://edamontology.org/operation_2962								
http://edamontology.org/operation_2964	Codon usage fraction calculation		"Calculate the differences in codon usage fractions between two sequences, sets of sequences, codon usage tables etc."	FALSE			http://edamontology.org/operation_0286		beta12orEarlier													operation_2964																																"Calculate the differences in codon usage fractions between two sequences, sets of sequences, codon usage tables etc."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2990	Classification		"Assign molecular sequences, structures or other biological data to a specific group or category according to qualities it shares with that group or category."	FALSE			http://edamontology.org/operation_0004		beta12orEarlier													operation_2990																																"Assign molecular sequences, structures or other biological data to a specific group or category according to qualities it shares with that group or category."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations															TRUE										
http://edamontology.org/operation_2993	Molecular interaction data processing		Process (read and / or write) molecular interaction data.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_2993																											http://edamontology.org/operation_2949					Process (read and / or write) molecular interaction data.						http://purl.obolibrary.org/obo/edam#obsolete																beta13									
http://edamontology.org/operation_2995	Sequence classification		Assign molecular sequence(s) to a group or category.	FALSE			http://edamontology.org/operation_2990|http://edamontology.org/operation_2403		beta12orEarlier													operation_2995																																Assign molecular sequence(s) to a group or category.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
